model,model_label,feature_set,validation_season,train_matches,validation_matches,validation_leagues,base_feature_count,model_column_count,log_loss,brier_score,accuracy,selected_groups
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + position_and_distribution + recency,2022-23,2743,1335,5,52,56,0.937180989625617,0.5506167936988273,0.5592280665789688,legacy_player_form|team_strength|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + position_and_distribution + recency,2023-24,4078,1233,5,52,56,0.9234209724914789,0.5432161622900219,0.5747055924171691,legacy_player_form|team_strength|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + position_and_distribution + recency,2024-25,5311,1327,5,52,56,0.9521046258368264,0.5616080755586116,0.5631134705374392,legacy_player_form|team_strength|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,58,62,0.9387066636013216,0.5521388372668005,0.5538196610500086,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,58,62,0.923885618648268,0.5434687048540134,0.5798755601542329,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,58,62,0.9553105985975072,0.5635210725594972,0.5608793203508754,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity + recency,2022-23,2743,1335,5,55,59,0.9242800024026903,0.5437926514027406,0.566339074279898,legacy_player_form|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity + recency,2023-24,4078,1233,5,55,59,0.919416485620749,0.5401613308070424,0.575757007820018,legacy_player_form|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity + recency,2024-25,5311,1327,5,55,59,0.9494039370685083,0.5599114884664761,0.5640428571461171,legacy_player_form|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + position_and_distribution + recency,2022-23,2743,1335,5,68,72,0.9373745450105556,0.5514149584677479,0.5590062972783973,legacy_player_form|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + position_and_distribution + recency,2023-24,4078,1233,5,68,72,0.9241019720278942,0.5432929808413913,0.5777781398039862,legacy_player_form|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + position_and_distribution + recency,2024-25,5311,1327,5,68,72,0.951751714519467,0.5618321792746545,0.5599419904818179,legacy_player_form|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + position_and_distribution + recency,2022-23,2743,1335,5,51,55,0.939896331759574,0.5523301317622409,0.5628482473328674,legacy_player_form|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + position_and_distribution + recency,2023-24,4078,1233,5,51,55,0.9210481718780867,0.5419466240260296,0.5767890461635673,legacy_player_form|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + position_and_distribution + recency,2024-25,5311,1327,5,51,55,0.9513312136181915,0.5612796624882185,0.5663336999371348,legacy_player_form|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,59,63,0.9381095985548867,0.5517118338897344,0.5588791560010321,team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,59,63,0.9215913529687916,0.5420824289083639,0.5715002881833554,team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,59,63,0.9582200474158821,0.5645419447636824,0.5655133688199113,team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity + recency,2022-23,2743,1335,5,56,60,0.9259562493637704,0.5450601520495579,0.5779949506031887,team_strength|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity + recency,2023-24,4078,1233,5,56,60,0.9174959299580212,0.5394275399457757,0.5703795683719968,team_strength|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity + recency,2024-25,5311,1327,5,56,60,0.9529821442077997,0.5618679123388207,0.5662827822775365,team_strength|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + position_and_distribution + recency,2022-23,2743,1335,5,69,73,0.9383705600941917,0.5514686007888058,0.5530193064100675,team_strength|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + position_and_distribution + recency,2023-24,4078,1233,5,69,73,0.9235278053752978,0.5428556663360923,0.5681853954681958,team_strength|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + position_and_distribution + recency,2024-25,5311,1327,5,69,73,0.9549077849521437,0.5631632022090034,0.5690444986069372,team_strength|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + position_and_distribution + recency,2022-23,2743,1335,5,52,56,0.9384211876933184,0.5515850532419175,0.5587527134663598,team_strength|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + position_and_distribution + recency,2023-24,4078,1233,5,52,56,0.9200813029344733,0.5416247090776496,0.5676694168276162,team_strength|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + position_and_distribution + recency,2024-25,5311,1327,5,52,56,0.9548808176517849,0.5631792216320293,0.5670705086502313,team_strength|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,2022-23,2743,1335,5,68,72,0.9392016402226953,0.5522637706582912,0.5559304744481568,opponent_adjusted_form|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,2023-24,4078,1233,5,68,72,0.920951456672921,0.5418235734076535,0.5716239122633996,opponent_adjusted_form|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,2024-25,5311,1327,5,68,72,0.954678731996253,0.5631766834173095,0.5597393055777047,opponent_adjusted_form|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,66,70,0.9409463789861492,0.5531604510335912,0.5584163073933517,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,66,70,0.9264716928533453,0.5447678177777449,0.5645434367334751,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,66,70,0.9589897480744286,0.5651188244571104,0.5610114342681335,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + recency,2022-23,2743,1335,5,63,67,0.9273241236259914,0.5459969328156956,0.5698862072302681,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + recency,2023-24,4078,1233,5,63,67,0.922581112016125,0.5418680382802354,0.5685586017280214,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + recency,2024-25,5311,1327,5,63,67,0.9527853025945273,0.5615562531872456,0.569371929540319,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution + recency,2022-23,2743,1335,5,76,80,0.9395899579407615,0.5526234577497819,0.5528849523425723,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution + recency,2023-24,4078,1233,5,76,80,0.9270587617629003,0.544576956440044,0.5631789607409126,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution + recency,2024-25,5311,1327,5,76,80,0.9552186757510256,0.5633205255334225,0.5626294112656947,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + position_and_distribution + recency,2022-23,2743,1335,5,59,63,0.941044685556974,0.5532515944653428,0.5611921185560836,legacy_player_form|team_strength|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + position_and_distribution + recency,2023-24,4078,1233,5,59,63,0.9247831104276042,0.544077275746395,0.5693196390571419,legacy_player_form|team_strength|lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + position_and_distribution + recency,2024-25,5311,1327,5,59,63,0.9553432359706908,0.5633366603843978,0.5647252054142913,legacy_player_form|team_strength|lineup_continuity|position_and_distribution|recency
